LSOA11CD,LSOA21CD,CHGIND
W01000277,W01000277,U
W01000279,W01000279,U
W01000281,W01000281,U
W01000283,W01000283,U
W01000332,W01000332,U
W01000333,W01000333,U
W01000334,W01000334,U
E01021774,E01021774,U
E01022725,E01022725,U
E01019975,E01019975,U
E01030415,E01030415,U
E01019643,E01019643,U
E01030416,E01030416,U
E01019638,E01019638,U
E01020029,E01020029,U
E01021775,E01021775,U
E01022726,E01022726,U
E01020030,E01020030,U
E01022744,E01022744,U
E01030383,E01034287,S
E01020031,E01020031,U
E01019654,E01019654,U
E01022745,E01022745,U
E01022727,E01022727,U
E01021776,E01021776,U
E01020032,E01020032,U
E01019639,E01019639,U
E01030383,E01034288,S
E01019655,E01019655,U
E01022746,E01022746,U
E01022729,E01022729,U
E01021777,E01021777,U
E01020026,E01020026,U
E01019640,E01019640,U
E01030384,E01030384,U
E01019676,E01019676,U
E01022747,E01022747,U
E01022743,E01022743,U
E01021778,E01021778,U
E01020027,E01020027,U
E01019645,E01019645,U
E01030401,E01030401,U
E01019677,E01019677,U
E01022748,E01022748,U
E01022750,E01022750,U
E01021779,E01021779,U
E01020035,E01034632,S
E01032614,E01032614,U
E01030402,E01030402,U
E01019678,E01019678,U
E01018094,E01018094,U
E01022751,E01022751,U
E01021786,E01021786,U
E01020035,E01034633,S
E01019998,E01019998,U
E01030385,E01030385,U
E01019680,E01019680,U
E01018095,E01018095,U
E01022752,E01022752,U
E01022757,E01022757,U
E01022790,E01022790,U
E01022755,E01022755,U
E01022756,E01022756,U
E01022791,E01022791,U
E01022792,E01022792,U
E01022793,E01022793,U
E01022781,E01022781,U
E01022782,E01022782,U
E01022785,E01022785,U
E01022786,E01022786,U
E01022789,E01022789,U
E01022721,E01022721,U
E01022722,E01022722,U
E01022723,E01022723,U
E01022724,E01022724,U
E01022737,E01022737,U
E01022766,E01022766,U
E01022769,E01022769,U
E01022740,E01022740,U
E01022741,E01022741,U
E01022742,E01022742,U
E01022783,E01022783,U
E01022784,E01022784,U
E01022759,E01022759,U
E01022763,E01022763,U
E01022765,E01022765,U
E01022768,E01022768,U
E01022770,E01022770,U
E01022728,E01022728,U
E01022735,E01022735,U
E01022736,E01022736,U
E01022738,E01022738,U
E01022739,E01022739,U
E01022760,E01022760,U
E01022761,E01022761,U
E01022762,E01022762,U
E01022764,E01022764,U
E01022767,E01022767,U
E01022776,E01022776,U
E01022777,E01022777,U
E01030391,E01030391,U
E01018096,E01018096,U
E01019999,E01019999,U
E01021787,E01021787,U
E01030403,E01030403,U
E01018097,E01018097,U
E01020001,E01020001,U
E01033233,E01034628,S
E01033233,E01034629,S
E01019990,E01019990,U
E01019991,E01019991,U
E01019993,E01019993,U
E01020000,E01020000,U
E01020007,E01020007,U
E01019992,E01019992,U
E01020002,E01020002,U
E01020003,E01020003,U
E01020004,E01020004,U
E01020005,E01020005,U
E01019997,E01019997,U
E01020019,E01020019,U
E01020020,E01020020,U
E01020021,E01020021,U
E01020022,E01020022,U
E01019980,E01019980,U
E01019982,E01019982,U
E01019983,E01019983,U
E01019984,E01019984,U
E01019985,E01019985,U
E01019987,E01019987,U
E01019989,E01019989,U
E01020006,E01020006,U
E01020008,E01020008,U
E01020009,E01020009,U
E01019986,E01019986,U
E01020036,E01020036,U
E01020037,E01020037,U
E01020039,E01020039,U
E01020040,E01020040,U
E01019994,E01019994,U
E01019995,E01019995,U
E01020016,E01034630,S
E01020016,E01034631,S
E01020017,E01020017,U
E01020018,E01020018,U
E01019996,E01019996,U
E01020023,E01020023,U
E01020024,E01020024,U
E01020038,E01020038,U
E01019681,E01019681,U
E01030404,E01030404,U
E01019698,E01019698,U
E01033232,E01033232,U
E01030409,E01030409,U
E01019697,E01019697,U
E01033234,E01033234,U
E01030410,E01030410,U
E01019699,E01019699,U
E01019700,E01019700,U
E01019705,E01019705,U
E01019706,E01019706,U
E01021788,E01021788,U
E01018063,E01018063,U
E01030381,E01030381,U
E01021789,E01021789,U
E01018073,E01018073,U
E01030411,E01034289,S
E01021790,E01021790,U
E01018107,E01018107,U
E01030411,E01034290,S
E01021791,E01021791,U
E01018108,E01018108,U
E01030412,E01030412,U
E01021771,E01021771,U
E01018109,E01018109,U
E01030419,E01030419,U
E01019973,E01019973,U
E01021772,E01021772,U
E01018069,E01018069,U
E01030379,E01030379,U
E01019974,E01019974,U
E01021773,E01021773,U
E01018070,E01018070,U
E01030380,E01030380,U
E01019976,E01019976,U
E01021783,E01021783,U
E01018071,E01018071,U
E01030405,E01030405,U
E01019977,E01019977,U
E01021784,E01021784,U
E01018093,E01018093,U
E01030417,E01030417,U
E01019981,E01019981,U
E01021780,E01021780,U
E01018103,E01018103,U
E01030418,E01030418,U
E01019988,E01019988,U
E01021781,E01021781,U
E01018104,E01018104,U
E01030420,E01030420,U
E01020010,E01020010,U
E01021782,E01021782,U
E01033111,E01033111,U
E01033112,E01033112,U
E01018066,E01018066,U
E01018067,E01018067,U
E01018068,E01018068,U
E01018090,E01018090,U
E01018091,E01018091,U
E01018092,E01018092,U
E01018081,E01018081,U
E01018082,E01018082,U
E01018083,E01018083,U
E01018084,E01018084,U
E01018064,E01018064,U
E01018072,E01018072,U
E01018074,E01018074,U
E01018075,E01018075,U
E01018098,E01018098,U
E01018099,E01018099,U
E01018100,E01018100,U
E01018101,E01018101,U
E01018077,E01018077,U
E01018078,E01018078,U
E01018079,E01018079,U
E01018080,E01018080,U
E01018058,E01018058,U
E01018059,E01018059,U
E01018060,E01018060,U
E01018061,E01018061,U
E01020013,E01020013,U
E01030382,E01030382,U
E01020014,E01020014,U
E01030390,E01030390,U
E01020015,E01020015,U
E01030392,E01030392,U
E01019968,E01019968,U
E01030396,E01030396,U
E01019969,E01019969,U
E01030398,E01030398,U
E01019970,E01019970,U
E01032624,E01032624,U
E01019971,E01019971,U
E01019644,E01019644,U
E01019972,E01019972,U
E01019646,E01019646,U
E01020011,E01020011,U
E01019663,E01019663,U
E01020012,E01020012,U
E01019664,E01019664,U
E01019665,E01019665,U
E01019657,E01019657,U
E01019660,E01019660,U
E01019661,E01019661,U
E01019662,E01019662,U
E01019672,E01019672,U
E01019690,E01019690,U
E01019670,E01019670,U
E01019671,E01019671,U
E01019701,E01019701,U
E01019673,E01019673,U
E01019702,E01019702,U
E01019703,E01019703,U
E01021785,E01021785,U
E01021742,E01021742,U
E01020033,E01034635,S
E01021743,E01021743,U
E01021744,E01021744,U
E01020033,E01034634,S
E01021745,E01021745,U
E01033235,E01033235,U
E01021746,E01021746,U
E01033236,E01033236,U
E01021747,E01021747,U
E01022758,E01022758,U
E01021748,E01021748,U
E01022771,E01022771,U
E01021749,E01021749,U
E01022772,E01022772,U
E01021750,E01021750,U
E01022773,E01022773,U
E01021751,E01021751,U
E01022774,E01022774,U
E01021752,E01021752,U
E01022749,E01022749,U
E01021764,E01021764,U
E01022753,E01022753,U
E01021765,E01021765,U
E01022754,E01022754,U
E01021766,E01021766,U
E01022780,E01022780,U
E01021767,E01021767,U
E01022787,E01022787,U
E01030386,E01030386,U
E01022788,E01022788,U
E01030387,E01030387,U
E01022730,E01022730,U
E01030388,E01030388,U
E01030389,E01030389,U
E01022731,E01022731,U
E01030393,E01030393,U
E01022732,E01022732,U
E01030394,E01030394,U
E01022733,E01022733,U
E01030399,E01030399,U
E01022734,E01022734,U
E01030400,E01030400,U
E01030414,E01030414,U
E01030377,E01030377,U
E01030378,E01030378,U
E01030406,E01030406,U
E01030407,E01030407,U
E01025008,E01025008,U
E01025009,E01025009,U
E01025011,E01025011,U
E01025012,E01025012,U
E01025013,E01025013,U
E01025019,E01025019,U
E01024998,E01024998,U
E01025010,E01025010,U
E01025014,E01025014,U
E01025015,E01025015,U
E01025004,E01025004,U
E01025006,E01025006,U
E01025023,E01025023,U
E01025024,E01025024,U
E01025025,E01025025,U
E01025001,E01025001,U
E01025002,E01025002,U
E01025005,E01025005,U
E01025016,E01025016,U
E01025018,E01025018,U
E01024984,E01024984,U
E01024985,E01024985,U
E01024986,E01024986,U
E01024987,E01024987,U
E01024988,E01024988,U
E01024989,E01024989,U
E01024996,E01024996,U
E01024997,E01024997,U
E01024999,E01024999,U
E01025000,E01025000,U
E01025029,E01025029,U
E01025030,E01025030,U
E01024981,E01024981,U
E01024982,E01024982,U
E01024983,E01024983,U
E01024994,E01024994,U
E01024995,E01024995,U
E01025003,E01025003,U
E01025017,E01025017,U
E01024990,E01024990,U
E01024991,E01024991,U
E01024992,E01024992,U
E01025020,E01025020,U
E01025021,E01025021,U
E01025022,E01025022,U
E01008246,E01008246,U
E01008247,E01008247,U
E01008248,E01008248,U
E01008249,E01008249,U
E01008250,E01008250,U
E01022262,E01022262,U
E01008195,E01008195,U
E01028182,E01028182,U
W01000339,W01000339,U
E01008217,E01008217,U
E01008211,E01008211,U
W01000335,W01000335,U
E01008197,E01008197,U
W01000336,W01000336,U
E01008183,E01008183,U
E01028183,E01028183,U
E01008283,E01008283,U
E01022267,E01022267,U
W01000269,W01000269,U
E01008198,E01008198,U
W01000337,W01000337,U
E01008186,E01008186,U
E01028148,E01028148,U
E01008284,E01008284,U
E01022251,E01022251,U
W01000307,W01000307,U
E01008199,E01008199,U
W01000252,W01000252,U
E01008187,E01035637,X
E01028149,E01028149,U
E01008286,E01008286,U
E01022252,E01022252,U
W01000308,W01000308,U
E01008200,E01008200,U
W01000280,W01000280,U
E01008187,E01035624,X
E01028178,E01028178,U
E01008287,E01008287,U
E01022258,E01022258,U
E01022259,E01022259,U
E01022260,E01022260,U
E01022236,E01022236,U
E01022237,E01022237,U
E01022238,E01022238,U
E01022239,E01022239,U
E01022240,E01022240,U
E01022249,E01022249,U
E01022250,E01022250,U
E01022228,E01022228,U
E01022230,E01022230,U
E01022265,E01022265,U
E01022266,E01022266,U
E01022234,E01022234,U
E01022253,E01022253,U
E01022263,E01022263,U
E01022229,E01022229,U
E01022241,E01022241,U
E01022242,E01022242,U
E01022243,E01022243,U
E01022244,E01022244,U
E01022245,E01022245,U
E01022246,E01022246,U
E01022231,E01022231,U
E01022232,E01022232,U
E01022264,E01022264,U
E01022268,E01022268,U
E01022269,E01022269,U
E01022226,E01022226,U
E01022227,E01022227,U
E01022254,E01022254,U
E01022255,E01022255,U
E01022256,E01022256,U
E01022257,E01022257,U
E01022248,E01022248,U
E01022272,E01022272,U
E01022273,E01022273,U
E01022274,E01022274,U
E01022275,E01022275,U
E01024993,E01024993,U
E01025026,E01025026,U
E01025027,E01025027,U
E01025028,E01025028,U
E01025031,E01025031,U
E01025007,E01025007,U
W01000310,W01000310,U
E01008245,E01008245,U
E01028176,E01028176,U
E01029926,E01029926,U
E01008196,E01008196,U
E01008214,E01008214,U
E01028177,E01028177,U
W01000282,W01000282,U
E01008231,E01008231,U
E01008222,E01008222,U
E01008215,E01008215,U
E01008240,E01008240,U
E01008223,E01008223,U
E01028214,E01028214,U
W01000325,W01000325,U
E01008243,E01008243,U
E01008241,E01008241,U
E01029927,E01029927,U
E01008224,E01008224,U
E01028215,E01028215,U
W01000311,W01000311,U
E01008244,E01008244,U
E01008242,E01008242,U
E01029928,E01029928,U
E01008226,E01008226,U
E01028216,E01028216,U
W01000312,W01000312,U
E01008178,E01008178,U
E01008281,E01008281,U
E01029929,E01029929,U
E01008172,E01008172,U
E01028217,E01028217,U
W01000328,W01000328,U
E01008180,E01008180,U
E01008282,E01008282,U
E01029930,E01029930,U
E01008173,E01008173,U
E01028218,E01028218,U
W01000264,W01000264,U
E01008182,E01008182,U
E01008219,E01008219,U
E01029942,E01029942,U
E01008174,E01008174,U
E01028193,E01028193,U
E01028194,E01028194,U
E01028195,E01028195,U
E01028196,E01028196,U
E01028197,E01028197,U
E01028204,E01028204,U
E01028172,E01028172,U
E01028190,E01028190,U
E01028202,E01028202,U
E01028203,E01028203,U
E01028212,E01028212,U
E01028168,E01028168,U
E01028169,E01028169,U
E01028170,E01028170,U
E01028171,E01028171,U
E01028191,E01028191,U
E01028192,E01028192,U
E01028160,E01028160,U
E01028161,E01028161,U
E01028162,E01028162,U
E01028163,E01028163,U
E01028211,E01028211,U
E01028155,E01028155,U
E01028156,E01028156,U
E01028157,E01028157,U
E01028158,E01028158,U
E01028159,E01028159,U
E01028164,E01028164,U
E01028210,E01028210,U
E01028184,E01028184,U
E01028185,E01028185,U
E01028186,E01028186,U
E01028187,E01028187,U
E01028188,E01028188,U
E01028142,E01028142,U
E01028146,E01028146,U
E01028147,E01028147,U
E01032622,E01032622,U
W01000265,W01000265,U
E01008277,E01008277,U
W01000323,W01000323,U
W01000324,W01000324,U
E01008280,E01008280,U
W01000251,W01000251,U
E01008177,E01008177,U
W01000268,W01000268,U
E01008179,E01008179,U
W01000284,W01000284,U
W01000285,W01000285,U
W01000286,W01000286,U
W01000302,W01000302,U
W01000249,W01000249,U
W01000250,W01000250,U
W01000261,W01000261,U
W01000321,W01000321,U
W01000322,W01000322,U
W01000255,W01000255,U
W01000256,W01000256,U
W01000257,W01000257,U
W01000329,W01000329,U
W01000330,W01000330,U
W01000331,W01000331,U
W01000313,W01000313,U
W01000314,W01000314,U
W01000315,W01000315,U
W01000316,W01000316,U
W01000317,W01000317,U
W01000318,W01000318,U
W01000319,W01000319,U
W01000259,W01000259,U
W01000260,W01000260,U
W01000262,W01000262,U
W01000263,W01000263,U
W01000266,W01000266,U
W01000267,W01000267,U
W01000303,W01000303,U
W01000326,W01000326,U
W01000327,W01000327,U
W01000299,W01000299,U
W01000300,W01000300,U
W01000309,W01000309,U
E01008175,E01008175,U
E01008235,E01008235,U
E01029944,E01029944,U
E01008181,E01008181,U
E01008176,E01008176,U
E01008276,E01008276,U
E01008279,E01008279,U
E01008162,E01008162,U
E01008209,E01008209,U
E01008164,E01008164,U
E01008236,E01008236,U
E01008210,E01008210,U
E01033453,E01034561,S
E01008166,E01008166,U
E01008237,E01008237,U
E01008258,E01008258,U
E01033453,E01034562,S
E01008168,E01035611,S
E01008238,E01008238,U
E01008259,E01008259,U
E01033453,E01034563,S
E01008168,E01035612,S
E01008267,E01008267,U
E01008167,E01008167,U
E01029945,E01029945,U
E01008163,E01008163,U
E01008269,E01008269,U
E01008169,E01035610,M
E01032523,E01032523,U
E01008203,E01008203,U
E01008270,E01008270,U
E01008170,E01008170,U
E01008271,E01008271,U
E01032524,E01032524,U
E01008205,E01008205,U
E01008171,E01035610,M
E01032525,E01034564,S
E01008275,E01008275,U
E01028189,E01028189,U
E01008257,E01008257,U
E01032525,E01034565,S
E01008229,E01008229,U
E01028198,E01028198,U
E01008262,E01008262,U
E01032526,E01032526,U
E01008230,E01008230,U
E01028199,E01028199,U
E01008263,E01008263,U
E01029938,E01029938,U
E01008232,E01008232,U
E01028200,E01028200,U
E01008264,E01008264,U
E01029939,E01029939,U
E01008233,E01008233,U
E01028201,E01028201,U
E01008265,E01008265,U
E01029940,E01029940,U
E01008285,E01008285,U
E01028150,E01028150,U
E01008266,E01008266,U
E01029946,E01029946,U
E01008256,E01008256,U
E01028151,E01028151,U
E01008251,E01008251,U
E01029947,E01029947,U
E01008260,E01008260,U
E01028152,E01028152,U
E01008252,E01008252,U
E01029941,E01029941,U
E01008261,E01008261,U
E01028153,E01028153,U
E01008253,E01008253,U
E01029957,E01029957,U
E01008268,E01008268,U
E01028154,E01028154,U
E01008254,E01008254,U
E01008272,E01008272,U
E01033451,E01034566,S
E01008273,E01008273,U
E01028213,E01028213,U
E01008255,E01008255,U
E01008274,E01008274,U
E01033451,E01034567,S
E01028143,E01028143,U
E01008165,E01008165,U
E01008193,E01008193,U
E01033452,E01033452,U
E01028205,E01028205,U
E01008201,E01008201,U
E01008194,E01008194,U
E01033454,E01033454,U
E01028206,E01028206,U
E01008202,E01008202,U
E01008234,E01008234,U
E01029937,E01029937,U
E01028207,E01028207,U
E01008204,E01008204,U
E01008239,E01008239,U
E01029953,E01029953,U
E01028208,E01028208,U
E01008212,E01008212,U
E01008218,E01008218,U
E01029954,E01034568,S
E01028173,E01028173,U
E01008213,E01008213,U
E01008220,E01008220,U
E01029954,E01034569,S
E01028174,E01028174,U
E01008216,E01008216,U
E01008221,E01008221,U
E01029955,E01029955,U
E01028175,E01028175,U
E01008228,E01008228,U
E01008225,E01008225,U
E01029956,E01029956,U
E01028209,E01028209,U
E01008206,E01008206,U
E01008227,E01008227,U
E01029925,E01029925,U
E01028144,E01028144,U
E01008207,E01008207,U
E01008184,E01008184,U
E01008185,E01008185,U
E01008188,E01008188,U
E01008278,E01008278,U
E01008189,E01008189,U
E01008190,E01008190,U
E01008191,E01008191,U
E01008192,E01008192,U
E01028165,E01028165,U
E01008208,E01008208,U
E01028166,E01028166,U
E01028167,E01028167,U
E01028179,E01028179,U
E01028180,E01028180,U
E01028181,E01028181,U
E01029949,E01029949,U
E01029950,E01029950,U
E01029951,E01029951,U
E01029952,E01029952,U
E01032612,E01032612,U
E01022233,E01022233,U
E01022235,E01022235,U
E01022247,E01022247,U
E01022270,E01022270,U
E01022271,E01022271,U
E01022261,E01022261,U
E01001583,E01001583,U
E01001584,E01001584,U
E01001645,E01001645,U
E01001647,E01001647,U
E01001648,E01001648,U
E01001649,E01001649,U
E01001605,E01001605,U
E01001606,E01001606,U
E01001610,E01001610,U
E01001611,E01001611,U
E01001620,E01001620,U
E01001621,E01001621,U
E01001623,E01001623,U
E01001624,E01001624,U
E01001625,E01001625,U
E01001604,E01001604,U
E01001632,E01001632,U
E01022313,E01022313,U
E01022842,E01022842,U
E01001607,E01001607,U
E01001608,E01001608,U
E01001609,E01001609,U
E01001613,E01001613,U
E01001614,E01001614,U
E01001615,E01001615,U
E01001617,E01001617,U
E01001653,E01001653,U
E01001654,E01001654,U
E01001655,E01001655,U
E01001660,E01001660,U
E01001661,E01001661,U
E01001618,E01001618,U
E01001619,E01001619,U
E01033729,E01033729,U
E01001597,E01001597,U
E01001598,E01001598,U
E01001602,E01001602,U
E01001603,E01001603,U
E01001596,E01001596,U
E01001599,E01001599,U
E01001600,E01001600,U
E01001601,E01001601,U
E01001669,E01001669,U
E01001671,E01001671,U
E01001676,E01001676,U
E01032567,E01032567,U
E01001656,E01001656,U
E01001657,E01001657,U
E01001658,E01001658,U
E01001659,E01001659,U
E01033726,E01034174,S
E01033726,E01034175,S
E01033726,E01034176,S
E01024274,E01024274,U
E01022277,E01022277,U
E01032882,E01034060,S
E01032882,E01034061,S
E01022807,E01022807,U
E01022816,E01022816,U
E01022817,E01022817,U
E01022818,E01022818,U
E01022280,E01022280,U
E01026631,E01026631,U
E01022315,E01022315,U
E01022824,E01034062,S
E01024275,E01024275,U
E01024293,E01024293,U
E01001635,E01001635,U
E01022824,E01034063,S
E01022281,E01022281,U
E01022826,E01022826,U
E01024302,E01024302,U
E01001636,E01001636,U
E01022306,E01022306,U
E01022828,E01022828,U
E01026605,E01026605,U
E01026617,E01026617,U
E01024294,E01024294,U
E01022316,E01022316,U
E01026606,E01026606,U
E01026618,E01026618,U
