LSOA11CD,pct_bad_health_2011,pct_bad_health_2021
E01015181,6.128,6.452
E01015182,7.526,7.409
E01015183,9.167,7.653
E01015184,9.23,6.927
E01015185,7.698,9.098
E01015186,9.485,7.214
E01015187,7.803,5.931
E01015188,8.704,8.843
E01015189,6.41,7.283
E01015190,8.043,6.65
E01015191,4.633,4.089
E01015192,8.207,8.043
E01015193,9.197,7.344
E01015194,8.071,8.828
E01015195,8.422,6.105
E01015196,8.82,9.232
E01015197,5.768,5.712
E01015198,7.594,6.662
E01015199,7.544,6.047
E01015200,6.594,5.949
E01015201,6.737,7.413
E01015202,6.543,5.663
E01015203,5.975,4.743
E01015204,6.836,5.967
E01015205,7.32,5.489
E01015206,9.569,7.308
E01015207,5.39,5.287
E01015208,5.292,4.186
E01015209,7.455,4.957
E01015210,7.498,5.954
E01015211,5.886,4.434
E01015212,6.098,5.67
E01015213,5.443,4.752
E01015214,6.254,6.371
E01015215,5.007,4.719
E01015216,6.928,8.322
E01015217,9.097,9.759
E01015218,8.052,6.181
E01015219,9.045,10.855
E01015220,5.766,4.594
E01015221,6.783,8.267
E01015222,6.228,7.048
E01015223,4.371,5.201
E01015224,6.698,6.238
E01015225,9.339,5.249
E01015226,5.103,5.128
E01015227,5.733,5.834
E01015228,9.169,8.595
E01015229,9.064,11.365
E01015230,6.078,5.755
E01015231,13.81,12.674
E01015232,7.995,10.459
E01015233,10.793,10.836
E01015234,9.181,9.287
E01015235,10.598,10.252
E01015236,5.256,6.153
E01015237,4.418,5.387
E01015238,6.272,7.885
E01015239,9.81,11.643
E01015240,9.911,9.275
E01015241,6.558,7.76
E01015242,7.674,6.466
E01015243,6.667,4.918
E01015244,7.04,7.158
E01015245,9.375,7.968
E01015246,11.181,7.446
E01015247,7.733,6.63
E01015248,7.292,8.166
E01015249,9.743,9.085
E01015250,3.686,5.361
E01015251,4.333,4.664
E01015252,4.574,5.944
E01015253,3.565,4.983
E01015254,6.004,4.739
E01015255,7.721,11.331
E01015256,8.533,9.155
E01015257,8.936,10.712
E01015258,6.013,6.663
E01015259,5.372,5.434
E01015260,10.427,8.92
E01015261,8.533,6.763
E01015262,8.728,7.849
E01015263,9.623,8.017
E01015264,7.105,6.461
E01015265,8.906,8.284
E01015266,11.513,10.115
E01015267,7.531,11.425
E01015268,7.197,7.606
E01015269,9.749,11.277
E01015270,10.387,10.471
E01015271,6.259,7.196
E01015272,5.226,3.891
E01015273,5.601,6.328
E01015274,5.096,5.736
E01015275,4.101,5.329
E01015276,5.176,5.689
E01015277,5.247,6.253
E01015279,9.343,7.529
E01015280,9.481,6.86
E01015281,8.822,8.562
E01015282,11.708,9.701
E01015283,5.452,2.026
E01015285,2.77,2.935
E01015286,6.754,6.61
E01015287,4.127,2.524
E01015288,5.434,5.689
E01015289,6.521,6.78
E01015290,7.065,4.609
E01015291,6.189,6.392
E01015292,5.542,5.388
E01015293,5.686,5.842
E01015294,4.874,4.993
E01015295,5.332,3.111
E01015296,7.126,6.835
E01015297,8.92,6.379
E01015298,6.559,4.887
E01015299,4.059,4.389
E01015300,5.096,3.933
E01015301,6.945,6.514
E01015302,6.865,7.268
E01015303,8.947,7.182
E01015304,10.403,11.277
E01015305,6.821,8.844
E01015306,8.383,9.14
E01015307,9.835,10.557
E01015308,6.268,6.122
E01015309,8.414,9.966
E01015310,7.812,7.629
E01015311,8.358,6.155
E01015312,7.091,10.073
E01015313,8.4,8.889
E01015314,4.06,3.677
E01015315,3.52,2.844
E01015316,3.834,3.753
E01015317,7.56,5.668
E01015318,5.469,4.651
E01015319,2.503,2.937
E01015320,3.321,3.792
E01015321,6.233,5.346
E01015322,3.976,2.745
E01015323,2.839,2.685
E01015324,3.809,3.96
E01015325,3.869,3.113
E01015326,3.586,4.107
E01015327,4.481,4.049
E01015328,6.973,7.204
E01015329,3.976,4.497
E01015330,5.33,3.97
E01015331,3.413,3.776
E01015332,5.052,5.608
E01015333,3.605,5.563
E01015334,9.001,7.276
E01015335,4.872,5.622
E01015336,4.31,4.989
E01015337,5.598,4.677
E01015338,11.295,11.989
E01015339,7.498,6.55
E01015340,7.673,6.602
E01015341,8.859,8.351
E01015342,3.361,3.567
E01015343,6.705,6.052
E01015344,5.82,2.998
E01015345,4.318,4.259
E01015346,4.565,4.257
E01015348,4.153,3.608
E01015349,4.227,5.203
E01015350,4.48,4.334
E01015351,3.777,3.106
E01015352,3.074,2.999
E01015353,4.435,4.847
E01015354,3.702,3.7
E01015355,5.151,4.861
E01015356,3.681,3.49
E01015357,9.097,8.771
E01015358,5.371,5.037
E01015359,8.685,9.864
E01015360,2.91,2.697
E01015361,5.23,5.305
E01015362,6.725,6.911
E01015363,4.307,3.574
E01015364,4.312,3.197
E01015365,4.04,4.997
E01015366,8.965,7.825
E01015367,4.354,3.589
E01015368,5.179,5.527
E01015369,5.815,5.464
E01015370,3.846,3.331
E01015371,6.91,5.689
E01015372,11.294,9.449
E01015373,3.169,3.636
E01015374,3.896,3.964
E01015375,3.618,3.135
E01015376,3.158,2.609
E01015377,4.276,4.302
E01015378,2.305,3.62
E01015379,7.255,7.084
E01015380,7.925,6.059
E01015381,7.121,7.661
E01015382,5.218,4.388
E01015383,8.034,6.513
E01015384,5.784,7.299
E01015385,7.915,8.212
E01015386,7.503,7.275
E01015387,4.697,4.852
E01015388,3.381,3.927
E01015389,4.138,3.616
E01015390,5.154,5.26
E01015391,3.711,4.443
E01015392,5.348,4.33
E01015393,4.206,4.144
E01015394,4.023,3.452
E01015395,6.179,5.71
E01015396,4.286,3.365
E01015397,1.537,1.431
E01015398,3.237,2.204
E01015399,5.103,6.105
E01015400,3.294,2.154
E01015401,3.086,3.788
E01015402,7.729,7.73
E01015403,6.393,7.197
E01015404,4.398,3.439
E01015405,5.908,3.574
E01015406,3.561,3.94
E01015407,5.21,4.967
E01015408,5.125,3.881
E01015409,5.109,5.936
E01015410,3.432,3.416
E01015411,4.047,4.179
E01015412,2.525,2.925
E01015413,4.804,6.601
E01015414,4.539,4.701
E01015415,6.656,8.213
E01015416,4.944,3.689
E01015417,6.233,5.381
E01015418,4.665,4.26
E01015419,2.904,3.948
E01015420,7.051,6.788
E01015421,6.341,7.094
E01015422,2.281,2.841
E01015423,5.92,5.634
E01015424,5.259,4.661
E01015425,4.876,5.215
E01015426,8.461,8.216
E01015427,4.686,4.343
E01015428,5.314,4.278
E01015429,6.11,6.842
E01015430,6.012,7.311
E01015431,1.479,2.441
E01015432,4.808,3.857
E01015433,2.905,2.97
E01015434,5.334,4.543
E01015435,3.743,4.189
E01015436,5.045,5.282
E01015437,4.062,4.351
E01015438,5.363,4.617
E01015439,7.951,5.924
E01015440,4.531,5.019
E01015441,6.09,5.645
E01015442,8.372,8.235
E01015443,6.253,6.054
E01015444,6.11,5.357
E01015445,3.892,3.828
E01015446,5.685,6.687
E01015447,5.351,6.29
E01015448,3.672,4.032
E01015449,6.272,7.143
E01015450,4.776,3.984
E01015451,4.915,4.307
E01015452,4.0,3.534
E01015453,2.989,3.679
E01015454,4.319,4.844
E01015455,4.047,3.921
E01015456,7.063,6.597
E01015457,5.4,4.345
E01015458,4.08,2.453
E01015459,2.956,2.918
E01015460,5.498,3.552
E01015461,3.58,4.356
E01015462,4.397,3.723
E01015463,3.918,3.384
E01015464,2.912,2.442
E01015465,5.714,5.95
E01015466,7.41,5.231
E01015468,6.585,5.353
E01015471,1.813,1.871
E01015472,2.36,3.517
E01015473,4.196,4.039
E01015474,5.109,2.44
E01015475,3.116,2.751
E01015476,5.953,5.309
E01015477,5.943,3.654
E01015478,3.237,4.342
E01015479,2.967,2.746
E01015480,3.248,1.775
E01015481,2.924,3.519
E01015482,3.678,2.76
E01015483,6.328,5.314
E01015484,4.633,4.32
E01015485,2.917,3.384
E01015486,3.405,4.275
E01015487,3.406,4.184
E01015488,6.81,6.566
E01015489,3.268,4.047
E01015490,3.658,2.85
E01015491,7.4,9.027
E01015492,3.208,5.421
E01015493,3.328,2.513
E01015494,2.804,3.493
E01015496,3.346,2.512
E01015497,6.156,3.791
E01015498,3.522,3.32
E01015499,2.992,3.118
E01015500,3.217,4.82
E01015501,3.433,2.634
E01015502,5.437,5.523
E01015503,9.056,9.313
E01015504,2.551,3.721
E01015505,4.545,4.027
E01015506,7.415,9.006
E01015507,8.803,9.006
E01015508,7.5,7.444
E01015509,4.383,4.859
E01015510,5.816,4.93
E01015511,5.527,4.523
E01015512,1.924,1.581
E01015513,2.315,3.255
E01015514,3.791,4.0
E01015515,1.887,2.335
E01015516,7.828,8.969
E01015517,6.189,6.798
E01015518,1.602,2.352
E01015519,9.789,7.565
E01015520,3.98,3.754
E01015521,2.793,2.207
E01015522,3.4,4.364
E01015523,4.172,4.221
E01015524,2.836,3.69
E01015525,2.408,2.61
E01015526,3.108,3.659
E01015527,5.654,5.909
E01015528,8.531,7.678
E01015529,7.333,6.366
E01015530,7.871,7.038
E01015532,4.499,3.63
E01015533,5.386,4.43
E01015534,5.2,4.755
E01015535,3.28,4.739
E01015536,3.042,2.818
E01015537,7.84,7.111
E01015538,10.64,8.586
E01015539,5.741,6.743
E01015540,7.262,9.052
E01015541,9.827,9.041
E01015542,7.682,8.68
E01015543,8.443,6.221
E01015544,8.343,9.729
E01015545,7.447,6.726
E01015546,7.344,7.334
E01015547,4.746,2.903
E01015548,2.346,3.203
E01015549,4.193,4.398
E01015550,4.329,4.418
E01015551,5.085,5.133
E01015552,3.466,5.98
E01015553,3.556,2.512
E01015554,5.571,5.137
E01015555,6.071,7.505
E01015556,3.625,3.966
E01015557,3.154,3.554
E01015558,8.749,7.979
E01015559,5.367,6.739
E01015560,3.83,4.149
E01015561,3.274,3.34
E01015562,2.472,2.939
E01015563,1.593,2.346
E01015564,2.618,3.658
E01015565,3.983,4.963
E01015566,2.637,3.269
E01015567,4.29,3.576
E01015568,3.492,4.181
E01015569,6.887,7.697
E01015570,8.426,7.905
E01015571,4.78,5.711
E01015572,7.36,6.941
E01015573,8.653,7.853
E01015574,3.963,3.254
E01015575,6.25,7.565
E01015576,5.516,4.834
E01015578,5.666,4.963
E01015579,3.912,3.795
E01015580,6.506,6.126
E01015581,3.958,4.044
E01015582,3.415,3.134
E01015583,2.673,3.106
E01015584,5.999,4.412
E01015585,3.532,3.893
E01015586,4.732,5.459
E01015587,8.593,8.261
E01015588,5.389,4.505
E01015589,2.963,2.401
E01015590,3.273,3.979
E01015591,3.989,4.917
E01015592,5.494,6.29
E01015593,6.364,5.772
E01015594,5.434,7.17
E01015595,8.568,6.773
E01015596,5.317,6.54
E01015597,5.149,5.392
E01015598,3.872,4.479
E01015599,7.071,4.78
E01015600,5.653,5.858
E01015601,4.72,4.291
E01015602,6.112,4.804
E01015603,6.588,5.406
E01015604,5.502,5.995
E01015605,8.528,8.164
E01015606,5.623,4.399
E01015607,7.889,6.446
E01015608,6.928,5.929
E01015609,5.879,4.947
E01015610,7.801,5.367
E01015611,7.153,5.543
E01015612,6.642,6.275
E01015613,5.81,7.165
E01015614,4.169,3.571
E01015615,7.435,6.324
E01015616,7.195,4.77
E01015617,3.341,4.075
E01015618,5.535,5.94
E01015619,5.312,6.101
E01015620,4.108,4.274
E01015621,4.759,2.908
E01015622,4.405,4.726
E01015623,5.137,5.738
E01015624,4.733,4.188
E01015626,2.492,3.254
E01015627,4.023,4.677
E01015628,2.249,3.531
E01015629,3.448,3.95
E01015630,3.964,4.074
E01015631,3.675,3.883
E01015632,5.572,5.804
E01015633,8.502,8.47
E01015634,7.73,6.523
E01015635,2.673,3.338
E01015636,4.0,3.867
E01015637,6.703,6.822
E01015638,7.258,6.728
E01015639,7.011,8.069
E01015640,4.772,5.588
E01015641,5.798,7.354
E01015642,7.073,7.003
E01015643,6.982,5.602
E01015644,3.905,3.924
E01015645,3.121,5.879
E01015646,3.764,4.402
E01015647,8.792,7.387
E01015648,3.892,4.39
E01015650,3.707,3.486
E01015651,4.029,4.327
E01015652,4.335,5.157
E01015653,3.96,3.652
E01015654,8.045,6.375
E01015655,4.073,4.566
E01015656,7.722,6.518
E01015657,5.063,4.864
E01015658,7.856,8.21
E01015659,2.46,3.864
E01015660,6.797,8.6
E01015661,6.404,9.499
E01015662,3.793,5.43
E01015663,7.994,8.513
E01015664,5.622,7.536
E01015665,5.156,5.109
E01015666,9.385,7.436
E01015667,3.927,6.634
E01015668,5.853,5.93
E01015669,5.022,6.359
E01015670,5.556,5.866
E01015671,4.514,2.528
E01015672,5.0,4.696
E01015673,8.489,9.377
E01015674,7.96,6.431
E01015675,5.499,4.383
E01015676,5.64,6.85
E01015677,5.822,4.051
E01015678,3.938,4.611
E01015679,4.743,5.088
E01015680,6.75,8.013
E01015681,2.899,4.119
E01015682,4.161,3.448
E01015683,6.155,6.443
E01015684,5.097,4.243
E01015685,3.104,3.816
E01015686,4.452,4.983
E01015687,3.396,4.303
E01015688,3.589,4.72
E01015689,4.39,6.052
E01015690,3.322,4.933
E01015691,7.477,3.777
E01015692,3.659,3.499
E01015693,3.107,2.909
E01015694,4.297,3.962
E01015695,3.015,2.334
E01015696,2.96,3.79
E01015697,2.654,3.538
E01015698,6.684,7.506
E01015699,7.236,5.398
E01015700,4.266,3.966
E01015701,5.318,5.291
E01015702,5.112,5.651
E01015703,6.34,6.506
E01015704,4.301,4.721
E01015705,3.948,4.388
E01015706,3.983,4.267
E01015707,3.259,3.365
E01015708,1.93,3.134
E01015709,4.297,4.79
E01015710,3.146,2.598
E01015711,4.698,4.52
E01015712,5.319,4.195
E01015713,6.108,5.25
E01015714,5.096,3.112
E01015715,4.72,3.447
E01015716,8.252,7.686
E01015717,4.684,3.647
E01015718,3.594,3.853
E01015719,3.654,2.356
E01015720,7.148,7.053
E01015721,4.297,4.024
E01015722,4.627,4.19
E01015723,3.966,3.86
E01015724,5.081,3.349
E01015725,5.768,5.644
E01015726,6.443,5.627
E01015727,5.796,4.611
E01015728,4.218,4.268
E01015729,6.425,4.747
E01015730,4.701,3.432
E01015731,3.501,3.453
E01015732,6.566,6.734
E01015733,7.748,7.012
E01015734,4.852,4.318
E01015735,3.815,4.352
E01015736,11.034,7.967
E01015737,6.059,5.204
E01015738,4.319,4.459
E01015739,3.092,2.391
E01015740,3.387,2.854
E01015741,5.629,4.967
E01015742,2.77,2.323
E01015743,4.07,5.272
E01015744,7.093,6.624
E01015745,2.704,4.29
E01015746,6.835,7.559
E01015747,3.208,3.315
E01015748,6.265,6.094
E01015749,7.497,7.222
E01015750,3.385,3.996
E01015751,6.217,5.516
E01015752,5.975,4.1
E01015753,3.822,4.642
E01015754,7.445,8.516
E01015755,7.835,6.257
E01015756,3.829,5.211
E01015757,7.502,7.496
E01015758,3.815,4.672
E01015759,8.632,6.431
E01015760,7.517,7.839
E01015761,6.174,4.866
E01015762,4.591,4.967
E01015763,5.412,6.22
E01015764,4.63,4.614
E01015765,4.488,4.57
E01015766,3.582,4.085
E01015767,3.435,4.227
E01015768,4.749,5.631
E01015769,5.439,4.485
E01015770,2.893,4.098
E01015771,8.549,6.848
E01015772,5.424,6.618
E01015773,6.827,6.352
E01015774,5.609,4.913
E01015775,3.108,3.912
E01015776,4.334,5.519
E01015777,3.926,2.731
E01015778,3.302,2.703
E01015779,6.309,6.959
E01015780,4.255,4.097
E01015781,4.337,5.436
E01015782,4.203,4.57
E01015783,5.517,5.948
E01015784,3.909,3.61
E01015785,4.92,5.728
E01015786,4.751,3.753
E01015787,6.657,4.489
E01015788,6.493,5.028
E01015789,9.159,7.869
E01015790,4.259,4.005
E01015791,5.177,5.6
E01015792,3.617,3.499
E01015793,3.069,4.428
E01015794,3.792,3.423
E01015795,3.621,3.737
E01015796,8.145,5.461
E01015797,3.29,4.489
E01015798,4.396,4.218
E01015799,3.458,2.5
E01015800,4.071,3.649
E01015801,4.713,4.534
E01015802,6.324,5.387
E01015803,3.588,3.17
E01015804,3.934,3.098
E01015805,4.345,3.84
E01015806,2.2,2.742
E01015807,6.09,5.38
E01015808,3.395,4.1
E01015809,2.619,3.652
E01015810,2.516,3.35
E01015811,1.751,3.183
E01015812,2.134,2.693
E01015813,8.904,9.704
E01015814,5.762,7.184
E01015815,5.131,4.345
E01015816,7.542,5.964
E01015817,7.057,5.589
E01015818,7.36,5.906
E01015819,6.933,6.415
E01015820,8.754,8.343
E01015821,7.284,5.368
E01015822,4.334,3.552
E01015823,4.702,4.614
E01015824,9.256,9.097
E01015825,8.125,7.895
E01015826,5.651,4.342
E01015827,6.442,4.572
E01015828,8.64,8.02
E01015829,3.905,6.154
E01015830,2.414,3.157
E01015831,5.405,5.214
E01015832,8.529,6.993
E01015833,3.824,5.115
E01015834,3.279,3.208
E01015835,7.233,5.842
E01015836,4.224,4.307
E01015837,5.051,4.891
E01015838,4.667,5.959
E01015839,6.432,6.364
E01015840,6.264,5.708
E01015841,5.9,6.812
E01015842,10.064,12.251
E01015843,5.157,5.437
E01015844,10.112,9.031
E01015845,2.834,1.551
E01015846,3.588,3.859
E01015847,3.116,4.052
E01015848,5.407,5.114
E01015849,4.254,3.467
E01015850,2.536,3.483
E01015851,7.906,7.523
E01015852,7.666,7.43
E01015853,7.363,6.4
E01015854,4.684,4.258
E01015855,4.941,6.325
E01015856,5.281,3.796
E01015857,4.472,5.231
E01015858,4.64,3.488
E01015859,7.54,6.068
E01015860,5.13,4.378
E01015861,7.792,6.667
E01015862,5.107,5.454
E01015863,4.85,4.778
E01015864,5.0,5.055
E01015865,6.807,6.379
E01015866,4.83,4.755
E01015867,9.554,9.64
E01015868,6.297,6.021
E01015869,5.031,5.636
E01015870,4.017,5.825
E01015871,7.669,5.205
E01015872,4.917,4.955
E01015873,4.304,5.044
E01015874,5.392,5.269
E01015875,8.108,9.124
E01015876,3.875,4.679
E01015877,6.835,6.857
E01015878,4.136,3.981
E01015879,6.638,6.941
E01015880,10.606,11.177
E01015881,6.111,4.949
E01015882,7.152,6.852
E01015883,3.181,3.928
E01015884,5.946,6.103
E01015885,3.986,3.438
E01015886,10.368,10.598
E01015887,7.465,8.677
E01015888,6.22,6.404
E01015889,3.544,3.369
E01015890,3.694,4.172
E01015891,5.821,5.79
E01015892,3.406,3.373
E01015893,7.03,5.459
E01015894,3.844,4.905
E01015895,10.061,5.887
E01015896,8.8,6.34
E01015897,9.426,9.3
E01015898,7.219,6.803
E01015899,6.108,5.481
E01015900,4.883,4.155
E01015901,3.559,4.932
E01015902,4.816,5.045
E01015903,3.817,4.991
E01015904,4.187,4.841
E01015905,3.361,4.29
E01015906,4.934,5.686
E01015907,4.003,3.877
E01015908,2.607,1.71
E01015909,3.353,2.461
E01015910,2.19,2.549
E01015911,2.297,2.864
E01015912,3.607,3.155
E01015913,4.043,3.619
E01015914,3.077,2.533
E01015915,4.378,3.475
E01015916,8.016,7.807
E01015917,7.683,8.79
E01015918,6.695,4.332
E01015919,4.57,4.268
E01015920,4.803,4.481
E01015921,3.827,3.435
E01015922,8.432,7.581
E01015923,5.2,3.393
E01015924,5.932,4.966
E01015925,4.665,4.251
E01015926,5.443,4.248
E01015927,5.654,5.117
E01015928,6.64,5.995
E01015929,8.051,6.246
E01015930,6.009,3.919
E01015931,8.006,4.601
E01015932,4.732,4.665
E01015933,7.995,6.121
E01015934,6.217,4.99
E01015935,6.484,6.26
E01015936,8.957,7.772
E01015937,7.042,6.675
E01015938,7.272,6.004
E01015939,2.046,2.023
E01015941,1.796,1.846
E01015942,2.302,3.943
E01015943,3.634,3.336
E01015944,4.911,4.677
E01015945,5.272,5.86
E01015946,3.646,3.416
E01015947,3.48,4.29
E01015948,4.746,3.091
E01015949,3.195,4.101
E01015950,5.324,4.255
E01015951,3.986,3.741
E01015952,2.836,2.787
E01015953,3.122,2.806
E01015954,5.575,4.804
E01015955,2.645,2.573
E01015956,4.128,4.965
E01015957,7.537,8.073
E01015958,4.791,5.088
E01015959,4.259,4.872
E01015960,4.966,4.781
E01015961,3.995,2.538
E01015962,4.225,6.445
E01015963,4.373,5.785
E01015964,3.794,3.903
E01015965,5.394,2.933
E01015966,4.62,3.747
E01015967,4.139,4.45
E01015968,4.389,4.637
E01015969,4.03,5.016
E01015970,3.085,2.334
E01015971,7.128,5.6
E01015972,6.808,6.701
E01015973,6.826,3.317
E01015974,4.152,2.786
E01015975,6.03,4.875
E01015976,7.87,7.773
E01015977,4.236,5.132
E01015978,4.606,2.922
E01015979,3.496,1.494
E01015980,3.697,3.976
E01015982,1.325,1.398
E01015983,4.261,3.797
E01015984,3.963,4.736
E01015985,8.345,7.687
E01015986,6.915,6.291
E01015987,6.005,6.115
E01015988,7.855,7.756
E01015989,3.135,4.573
E01015990,6.188,6.217
E01015991,3.649,2.779
E01015992,4.82,2.946
E01015993,6.492,6.943
E01015994,6.362,6.162
E01015995,4.069,3.721
E01015996,7.112,6.487
E01015997,2.592,3.712
E01015998,4.318,3.08
E01015999,2.668,3.93
E01016000,3.324,4.392
E01016001,3.257,4.051
E01016002,2.778,3.646
E01016003,5.849,4.319
E01016004,6.197,5.91
E01016005,4.563,3.938
E01016006,5.313,5.356
E01016007,7.925,5.528
E01016008,4.528,4.373
E01016009,7.557,6.498
E01016010,6.726,7.087
E01016011,3.767,3.123
E01016012,3.144,2.706
E01016013,2.816,2.633
E01016014,4.06,3.456
E01016015,4.028,2.764
E01016016,6.772,6.49
E01016017,8.122,6.36
E01016018,3.978,4.029
E01016019,4.502,5.404
E01016020,5.547,5.206
E01016021,4.388,4.868
E01016022,3.854,4.827
E01016023,6.465,6.67
E01016024,4.392,4.92
E01016025,11.036,8.431
E01016026,3.736,3.137
E01016027,2.094,3.393
E01016028,4.864,5.349
E01016029,3.908,3.943
E01016030,7.423,6.571
E01016031,6.393,6.236
E01016032,7.768,8.012
E01016033,8.821,9.609
E01016034,3.738,4.764
E01016035,5.371,5.454
E01016036,3.346,3.319
E01016037,4.447,4.426
E01016038,6.151,5.915
E01016039,4.611,4.843
E01016040,5.215,5.546
E01016041,5.361,5.317
E01016042,4.305,5.642
E01016043,5.367,5.368
E01016044,5.399,4.901
E01016045,4.562,4.626
E01016046,5.825,4.963
E01016047,5.565,5.079
E01016048,5.18,4.188
E01016049,5.775,5.216
E01016050,3.298,3.704
E01016051,3.315,2.689
E01016052,3.207,3.666
E01016053,4.716,4.629
E01016054,3.189,3.036
E01016055,5.863,4.376
E01016056,3.451,4.303
E01016057,3.797,4.014
E01016058,3.666,3.415
E01016059,5.655,8.269
E01016060,3.671,4.869
E01016061,3.835,4.602
E01016062,5.648,5.882
E01016063,8.634,7.57
E01016064,7.471,7.958
E01016065,5.957,5.818
E01016066,7.047,7.151
E01016067,5.897,6.867
E01016068,7.354,7.025
E01016069,5.801,6.36
E01016070,7.339,7.898
E01016071,7.282,7.803
E01016072,6.549,5.144
E01016073,4.449,3.929
E01016074,9.775,7.802
E01016075,5.575,5.607
E01016076,3.782,3.365
E01016077,7.355,5.514
E01016078,2.571,3.148
E01016079,3.104,4.314
E01016080,4.494,5.183
E01016081,2.421,3.066
E01016082,3.214,3.469
E01016083,10.12,8.468
E01016084,4.348,4.807
E01016085,3.839,2.882
E01016086,3.385,4.394
E01016087,3.272,4.045
E01016088,5.416,5.481
